CaseID,WEIGHT,PROVINCP,PCRUR,PCSIZEP,TYPDWELP,TENURYRP,RPINCTOT,RPMARP,RPAGEGRP,RPSEX,RPWEEKFT,RPWEEKPT,RPHIGHED,RPDISABL,SPINCTOT,SPAGEGRP,SPSEXP,SPWEEKFT,SPWEEKPT,SPHIGHED,SPDISABL,HHTYPEP,CH04TOIP,NMCH0517,NMYT1824,NMAD2564,SE65TOIP,HHSZTOTP,AGEYOUNP,NUMFTP,NUMPTP,HHINCTOT,TOTEXP
838.0,1761.0,59.0,1.0,1.0,3.0,1.0,67000.0,3.0,12.0,1.0,0.0,0.0,2.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,67000.0,19811.0
839.0,337.0,13.0,1.0,1.0,5.0,3.0,6700.0,3.0,8.0,2.0,0.0,0.0,1.0,1.0,,,,,,,,6.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,0.0,0.0,21000.0,19878.0
840.0,434.0,47.0,1.0,1.0,1.0,1.0,29000.0,1.0,7.0,2.0,0.0,0.0,7.0,0.0,60000.0,8.0,1.0,52.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,0.0,89000.0,38132.0
843.0,1499.0,48.0,1.0,1.0,1.0,3.0,16000.0,1.0,11.0,1.0,0.0,0.0,4.0,0.0,20000.0,11.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,36000.0,35510.0
844.0,3580.0,24.0,2.0,3.0,1.0,1.0,35000.0,3.0,12.0,2.0,0.0,0.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,35000.0,29405.0
845.0,648.0,48.0,1.0,1.0,1.0,1.0,32000.0,1.0,8.0,2.0,0.0,26.0,5.0,0.0,67000.0,9.0,1.0,40.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,2.0,99000.0,45461.0
848.0,1191.0,35.0,1.0,1.0,1.0,1.0,27000.0,3.0,7.0,2.0,0.0,0.0,5.0,1.0,,,,,,,,5.0,0.0,1.0,1.0,1.0,0.0,3.0,16.0,0.0,1.0,31000.0,39529.0
849.0,1598.0,59.0,1.0,2.0,2.0,1.0,60000.0,1.0,7.0,2.0,52.0,52.0,3.0,0.0,32000.0,7.0,1.0,52.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,92000.0,51917.0
850.0,661.0,35.0,1.0,1.0,1.0,1.0,38000.0,1.0,8.0,1.0,0.0,24.0,5.0,1.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,18.0,0.0,1.0,38000.0,60692.0
853.0,221.0,12.0,1.0,1.0,1.0,2.0,70000.0,1.0,5.0,2.0,52.0,0.0,8.0,0.0,150000.0,6.0,1.0,52.0,0.0,8.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,9.0,2.0,0.0,220000.0,143123.0
854.0,208.0,47.0,1.0,2.0,1.0,1.0,38000.0,1.0,6.0,2.0,52.0,0.0,2.0,0.0,55000.0,7.0,1.0,52.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,17.0,2.0,0.0,94000.0,53950.0
856.0,152.0,10.0,2.0,3.0,1.0,1.0,31000.0,3.0,8.0,2.0,0.0,0.0,5.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,0.0,31000.0,23924.0
857.0,178.0,10.0,2.0,3.0,1.0,1.0,16000.0,1.0,10.0,1.0,0.0,0.0,2.0,0.0,5500.0,9.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,25.0,0.0,0.0,33000.0,23056.0
859.0,62.0,60.0,1.0,2.0,1.0,3.0,100000.0,2.0,3.0,1.0,52.0,0.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,100000.0,58191.0
863.0,3240.0,24.0,1.0,2.0,5.0,4.0,46000.0,2.0,8.0,1.0,52.0,0.0,1.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,46000.0,29270.0
865.0,4060.0,35.0,1.0,2.0,1.0,1.0,16000.0,3.0,13.0,2.0,0.0,0.0,2.0,1.0,,,,,,,,6.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,37000.0,33317.0
866.0,55.0,60.0,1.0,2.0,4.0,3.0,22000.0,1.0,5.0,1.0,0.0,6.0,1.0,0.0,22000.0,5.0,2.0,52.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,44000.0,37114.0
867.0,514.0,46.0,1.0,2.0,1.0,2.0,9000.0,1.0,8.0,2.0,0.0,0.0,2.0,1.0,34000.0,9.0,1.0,24.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,1.0,43000.0,42771.0
868.0,2257.0,24.0,1.0,2.0,1.0,1.0,18000.0,1.0,9.0,1.0,0.0,0.0,3.0,0.0,33000.0,9.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,0.0,51000.0,64126.0
869.0,233.0,13.0,1.0,1.0,1.0,1.0,39000.0,1.0,5.0,2.0,52.0,0.0,2.0,0.0,70000.0,5.0,1.0,52.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,11.0,2.0,0.0,110000.0,51694.0
871.0,402.0,46.0,1.0,2.0,5.0,3.0,7800.0,1.0,11.0,2.0,0.0,0.0,2.0,1.0,29000.0,13.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,37000.0,23639.0
873.0,4274.0,24.0,1.0,1.0,1.0,4.0,22000.0,2.0,1.0,1.0,50.0,0.0,2.0,0.0,,,,,,,,6.0,0.0,2.0,2.0,1.0,0.0,6.0,99.0,1.0,2.0,42000.0,48168.0
874.0,204.0,12.0,1.0,1.0,5.0,3.0,48000.0,2.0,2.0,2.0,52.0,52.0,8.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,48000.0,28832.0
877.0,439.0,59.0,1.0,1.0,1.0,3.0,61000.0,3.0,6.0,2.0,52.0,0.0,5.0,0.0,,,,,,,,5.0,0.0,1.0,0.0,1.0,0.0,2.0,13.0,1.0,0.0,61000.0,35332.0
878.0,397.0,10.0,2.0,3.0,1.0,1.0,2000.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,20000.0,9.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,4.0,25.0,0.0,1.0,35000.0,51341.0
879.0,3798.0,35.0,1.0,1.0,3.0,1.0,2900.0,1.0,7.0,1.0,0.0,0.0,2.0,0.0,80000.0,3.0,2.0,40.0,0.0,8.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,83000.0,62037.0
880.0,2504.0,24.0,1.0,2.0,1.0,1.0,20000.0,1.0,12.0,1.0,0.0,0.0,2.0,0.0,38000.0,11.0,2.0,52.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,1.0,0.0,58000.0,26085.0
882.0,4810.0,35.0,1.0,1.0,5.0,3.0,6000.0,1.0,3.0,2.0,0.0,52.0,5.0,0.0,46000.0,4.0,1.0,32.0,52.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,52000.0,51122.0
883.0,304.0,46.0,1.0,1.0,5.0,3.0,72000.0,2.0,3.0,1.0,30.0,0.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,72000.0,76059.0
884.0,466.0,12.0,1.0,1.0,1.0,1.0,14000.0,2.0,8.0,1.0,0.0,0.0,7.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,0.0,14000.0,9795.0
886.0,1443.0,48.0,2.0,3.0,1.0,1.0,35000.0,1.0,7.0,2.0,52.0,0.0,5.0,0.0,25000.0,7.0,1.0,52.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,60000.0,40067.0
887.0,345.0,47.0,1.0,1.0,1.0,2.0,70000.0,1.0,6.0,2.0,52.0,0.0,2.0,0.0,97000.0,7.0,1.0,52.0,0.0,8.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,4.0,18.0,2.0,2.0,190000.0,137990.0
888.0,1039.0,46.0,1.0,1.0,1.0,2.0,30000.0,1.0,5.0,1.0,52.0,0.0,5.0,0.0,26000.0,5.0,2.0,24.0,0.0,7.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,7.0,1.0,1.0,56000.0,56282.0
889.0,2661.0,24.0,1.0,1.0,5.0,3.0,35000.0,3.0,5.0,2.0,52.0,0.0,3.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,35000.0,14899.0
890.0,1255.0,48.0,1.0,1.0,1.0,1.0,15000.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,9000.0,11.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,24000.0,35842.0
891.0,202.0,10.0,1.0,2.0,4.0,1.0,26000.0,3.0,10.0,1.0,0.0,43.0,2.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,1.0,26000.0,35649.0
892.0,623.0,59.0,1.0,1.0,5.0,3.0,22000.0,2.0,8.0,1.0,0.0,36.0,8.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,22000.0,23503.0
893.0,782.0,24.0,1.0,1.0,1.0,2.0,80000.0,1.0,5.0,2.0,35.0,0.0,7.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,1.0,80000.0,61162.0
894.0,346.0,47.0,1.0,2.0,5.0,3.0,26000.0,3.0,12.0,2.0,0.0,0.0,2.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,26000.0,17279.0
895.0,2428.0,24.0,1.0,1.0,1.0,2.0,76000.0,1.0,3.0,1.0,51.0,0.0,2.0,0.0,67000.0,3.0,2.0,19.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,140000.0,68976.0
899.0,1268.0,48.0,1.0,1.0,1.0,2.0,100000.0,1.0,6.0,1.0,52.0,0.0,7.0,0.0,13000.0,5.0,2.0,13.0,8.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,110000.0,69881.0
901.0,3634.0,35.0,2.0,3.0,1.0,2.0,600.0,1.0,7.0,2.0,0.0,0.0,2.0,0.0,100000.0,9.0,1.0,52.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,4.0,13.0,1.0,1.0,110000.0,112521.0
902.0,150.0,10.0,1.0,2.0,4.0,3.0,6600.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,30000.0,5.0,1.0,52.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,11.0,1.0,0.0,37000.0,26775.0
904.0,306.0,13.0,2.0,3.0,1.0,3.0,39000.0,1.0,4.0,1.0,40.0,0.0,2.0,0.0,3600.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,43000.0,49873.0
905.0,2329.0,35.0,1.0,2.0,1.0,1.0,78000.0,1.0,7.0,1.0,52.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,12.0,1.0,0.0,78000.0,77601.0
906.0,3528.0,35.0,1.0,1.0,5.0,1.0,30000.0,3.0,13.0,2.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,30000.0,21795.0
908.0,1654.0,59.0,1.0,1.0,5.0,1.0,27000.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,7.0,0.0,0.0,2.0,0.0,0.0,2.0,99.0,0.0,0.0,27000.0,59171.0
909.0,2647.0,24.0,1.0,1.0,5.0,3.0,70000.0,1.0,6.0,1.0,52.0,0.0,3.0,0.0,50000.0,6.0,2.0,50.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,3.0,99.0,2.0,0.0,150000.0,69722.0
911.0,258.0,13.0,2.0,3.0,1.0,2.0,65000.0,1.0,3.0,1.0,52.0,0.0,7.0,0.0,34000.0,3.0,2.0,36.0,0.0,7.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,99000.0,63903.0
912.0,1922.0,48.0,1.0,1.0,3.0,2.0,45000.0,1.0,1.0,2.0,52.0,32.0,3.0,0.0,14000.0,2.0,1.0,16.0,36.0,2.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,3.0,99.0,1.0,2.0,81000.0,69830.0
913.0,1740.0,59.0,1.0,1.0,1.0,1.0,25000.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,0.0,25000.0,22220.0
915.0,1260.0,59.0,1.0,2.0,3.0,3.0,13000.0,1.0,2.0,1.0,12.0,0.0,1.0,0.0,14000.0,2.0,2.0,0.0,7.0,1.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0,27000.0,29851.0
916.0,347.0,46.0,1.0,1.0,5.0,3.0,4500.0,2.0,2.0,2.0,39.0,0.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,4500.0,30290.0
917.0,2567.0,59.0,1.0,1.0,5.0,3.0,13000.0,2.0,1.0,1.0,21.0,0.0,7.0,0.0,,,,,,,,7.0,0.0,0.0,2.0,0.0,0.0,2.0,99.0,0.0,1.0,13000.0,18022.0
918.0,426.0,12.0,1.0,1.0,1.0,2.0,9100.0,1.0,9.0,2.0,0.0,0.0,2.0,1.0,46000.0,9.0,1.0,0.0,52.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,1.0,55000.0,58682.0
919.0,48.0,60.0,1.0,2.0,1.0,1.0,25000.0,1.0,6.0,2.0,0.0,4.0,7.0,0.0,78000.0,8.0,1.0,52.0,0.0,8.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,12.0,1.0,1.0,100000.0,84326.0
920.0,381.0,47.0,2.0,3.0,1.0,1.0,60000.0,1.0,8.0,1.0,52.0,0.0,2.0,0.0,33000.0,7.0,2.0,52.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,93000.0,53729.0
921.0,49.0,60.0,1.0,2.0,3.0,3.0,110000.0,1.0,6.0,2.0,52.0,0.0,8.0,0.0,65000.0,8.0,1.0,52.0,0.0,5.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,4.0,17.0,2.0,1.0,220000.0,133238.0
922.0,597.0,47.0,1.0,1.0,1.0,2.0,43000.0,2.0,5.0,2.0,52.0,0.0,2.0,0.0,,,,,,,,5.0,0.0,0.0,1.0,1.0,0.0,2.0,18.0,1.0,1.0,49000.0,35901.0
923.0,5988.0,35.0,1.0,1.0,1.0,1.0,47000.0,1.0,8.0,2.0,52.0,0.0,2.0,0.0,52000.0,9.0,1.0,52.0,0.0,7.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,4.0,24.0,2.0,0.0,110000.0,61325.0
925.0,3312.0,24.0,1.0,1.0,5.0,3.0,28000.0,1.0,2.0,2.0,28.0,0.0,2.0,0.0,23000.0,2.0,1.0,48.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0,52000.0,41520.0
926.0,2974.0,24.0,1.0,1.0,1.0,1.0,30000.0,1.0,7.0,2.0,0.0,0.0,5.0,0.0,120000.0,7.0,1.0,52.0,0.0,7.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,22.0,2.0,0.0,190000.0,60303.0
927.0,743.0,46.0,1.0,1.0,5.0,1.0,75000.0,1.0,12.0,1.0,0.0,1.0,7.0,1.0,23000.0,12.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,1.0,98000.0,68520.0
928.0,1935.0,48.0,1.0,1.0,5.0,3.0,62000.0,2.0,2.0,1.0,50.0,0.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,62000.0,37103.0
930.0,1174.0,48.0,1.0,1.0,3.0,3.0,36000.0,2.0,2.0,2.0,52.0,0.0,7.0,0.0,,,,,,,,5.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,36000.0,45999.0
931.0,589.0,13.0,2.0,3.0,1.0,2.0,24000.0,3.0,8.0,2.0,44.0,0.0,4.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,24000.0,19926.0
932.0,553.0,12.0,1.0,2.0,1.0,2.0,57000.0,1.0,7.0,1.0,52.0,0.0,7.0,0.0,57000.0,6.0,2.0,52.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,110000.0,71470.0
933.0,995.0,59.0,1.0,1.0,1.0,3.0,86000.0,2.0,1.0,2.0,52.0,0.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,99.0,1.0,0.0,86000.0,63042.0
934.0,1918.0,48.0,2.0,3.0,1.0,1.0,18000.0,3.0,11.0,2.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,18000.0,19992.0
935.0,74.0,60.0,1.0,2.0,1.0,3.0,7500.0,1.0,6.0,1.0,0.0,2.0,1.0,0.0,26000.0,5.0,2.0,52.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,6.0,5.0,1.0,1.0,34000.0,30716.0
937.0,297.0,47.0,1.0,2.0,5.0,3.0,74000.0,2.0,2.0,2.0,0.0,36.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,74000.0,32701.0
938.0,3608.0,35.0,1.0,1.0,5.0,3.0,11000.0,1.0,11.0,1.0,0.0,0.0,1.0,1.0,11000.0,10.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,23000.0,20646.0
939.0,3776.0,59.0,1.0,2.0,3.0,1.0,75000.0,2.0,4.0,2.0,44.0,0.0,8.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,75000.0,56963.0
940.0,563.0,12.0,1.0,1.0,3.0,2.0,71000.0,1.0,2.0,2.0,32.0,20.0,8.0,0.0,60000.0,3.0,1.0,52.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,130000.0,63714.0
942.0,206.0,46.0,1.0,1.0,5.0,3.0,26000.0,1.0,3.0,1.0,52.0,0.0,7.0,0.0,13000.0,3.0,2.0,0.0,52.0,7.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,7.0,1.0,1.0,39000.0,35709.0
944.0,254.0,46.0,1.0,1.0,1.0,2.0,36000.0,1.0,2.0,1.0,52.0,0.0,2.0,0.0,31000.0,3.0,2.0,0.0,52.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,67000.0,62865.0
945.0,211.0,10.0,1.0,2.0,1.0,1.0,14000.0,1.0,9.0,2.0,0.0,0.0,3.0,0.0,40000.0,8.0,1.0,52.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,0.0,54000.0,62445.0
946.0,1299.0,59.0,1.0,1.0,5.0,2.0,49000.0,1.0,10.0,1.0,0.0,0.0,7.0,0.0,31000.0,10.0,2.0,0.0,52.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,1.0,80000.0,67504.0
949.0,324.0,47.0,2.0,3.0,1.0,1.0,73000.0,1.0,13.0,1.0,0.0,0.0,1.0,0.0,6600.0,14.0,2.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,80000.0,24938.0
950.0,1398.0,48.0,2.0,3.0,1.0,1.0,100000.0,3.0,10.0,1.0,0.0,52.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,1.0,100000.0,78081.0
951.0,3606.0,24.0,1.0,1.0,5.0,3.0,30000.0,2.0,2.0,2.0,40.0,12.0,5.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,30000.0,32105.0
952.0,32.0,60.0,1.0,2.0,6.0,1.0,27000.0,1.0,3.0,1.0,36.0,0.0,5.0,0.0,24000.0,2.0,2.0,40.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,51000.0,72490.0
953.0,91.0,60.0,1.0,2.0,4.0,3.0,46000.0,1.0,10.0,1.0,52.0,0.0,6.0,1.0,8200.0,10.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,1.0,0.0,54000.0,24595.0
954.0,2925.0,24.0,1.0,1.0,1.0,2.0,110000.0,1.0,3.0,1.0,50.0,0.0,7.0,0.0,32000.0,4.0,2.0,17.0,0.0,7.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,140000.0,91557.0
959.0,1156.0,46.0,1.0,1.0,1.0,1.0,180000.0,1.0,4.0,1.0,45.0,0.0,7.0,0.0,1900.0,4.0,2.0,0.0,0.0,5.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,180000.0,91507.0
960.0,171.0,13.0,1.0,1.0,1.0,2.0,44000.0,1.0,5.0,2.0,52.0,0.0,7.0,0.0,50000.0,4.0,1.0,52.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,4.0,2.0,2.0,0.0,94000.0,65349.0
963.0,392.0,13.0,2.0,3.0,1.0,2.0,90000.0,1.0,6.0,1.0,52.0,0.0,2.0,0.0,63000.0,6.0,2.0,52.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,5.0,11.0,2.0,1.0,160000.0,81753.0
965.0,185.0,10.0,2.0,3.0,1.0,1.0,20000.0,3.0,12.0,2.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,20000.0,16648.0
966.0,2440.0,59.0,1.0,1.0,1.0,1.0,89000.0,1.0,9.0,1.0,52.0,0.0,8.0,0.0,80000.0,7.0,2.0,52.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,18.0,2.0,1.0,180000.0,129649.0
967.0,314.0,13.0,1.0,2.0,1.0,2.0,64000.0,1.0,3.0,2.0,52.0,0.0,2.0,0.0,32000.0,3.0,1.0,41.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,5.0,2.0,1.0,1.0,96000.0,116590.0
968.0,5244.0,35.0,1.0,1.0,1.0,2.0,14000.0,3.0,10.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,6.0,0.0,3.0,0.0,1.0,1.0,5.0,99.0,0.0,1.0,50000.0,61583.0
969.0,256.0,13.0,1.0,2.0,1.0,1.0,51000.0,1.0,3.0,2.0,32.0,0.0,6.0,0.0,70000.0,3.0,1.0,52.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,120000.0,60782.0
970.0,262.0,10.0,2.0,3.0,1.0,1.0,110000.0,1.0,4.0,1.0,26.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,110000.0,36983.0
971.0,438.0,13.0,1.0,1.0,2.0,2.0,37000.0,1.0,2.0,2.0,52.0,0.0,5.0,0.0,42000.0,2.0,1.0,52.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,80000.0,58067.0
975.0,3218.0,35.0,1.0,1.0,1.0,2.0,49000.0,1.0,10.0,2.0,2.0,0.0,6.0,0.0,44000.0,10.0,1.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,2.0,93000.0,112064.0
976.0,3496.0,24.0,1.0,1.0,5.0,3.0,10000.0,3.0,3.0,1.0,20.0,0.0,5.0,0.0,,,,,,,,7.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,1.0,13000.0,19639.0
977.0,339.0,47.0,2.0,3.0,1.0,1.0,46000.0,1.0,10.0,1.0,0.0,0.0,7.0,1.0,28000.0,10.0,2.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,74000.0,32884.0
980.0,2851.0,24.0,1.0,1.0,3.0,3.0,39000.0,1.0,4.0,1.0,52.0,0.0,3.0,0.0,2800.0,3.0,2.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,42000.0,36834.0
981.0,3008.0,59.0,1.0,1.0,4.0,3.0,9400.0,2.0,1.0,2.0,20.0,30.0,2.0,0.0,,,,,,,,7.0,0.0,0.0,2.0,0.0,0.0,2.0,99.0,0.0,2.0,25000.0,30310.0
982.0,1746.0,59.0,1.0,1.0,1.0,1.0,160000.0,3.0,11.0,1.0,36.0,0.0,6.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,1.0,160000.0,104679.0
983.0,229.0,10.0,2.0,3.0,1.0,1.0,38000.0,3.0,11.0,2.0,0.0,52.0,3.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,1.0,38000.0,53988.0
984.0,642.0,10.0,1.0,2.0,1.0,1.0,15000.0,3.0,10.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,6.0,0.0,0.0,0.0,2.0,1.0,5.0,25.0,0.0,0.0,37000.0,28989.0
985.0,2826.0,24.0,1.0,1.0,1.0,1.0,15000.0,3.0,14.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,15000.0,16260.0
986.0,181.0,47.0,1.0,1.0,1.0,1.0,41000.0,1.0,12.0,1.0,0.0,0.0,2.0,0.0,21000.0,12.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,62000.0,26271.0
